WP_003727089.1#87|Listeria_monocytogenes_serotype_4b_str__02_1792	1041	+	+	4	1694	2734	1031312	1032352	WP_003724846.1#87	NZ_CP007461.1	GCF_002213945.1
WP_003727089.1#87|Listeria_monocytogenes_serotype_4b_str__02_1792	840	+	+	2	2753	3592	1032371	1033210	WP_003724847.1#87	NZ_CP007461.1	GCF_002213945.1
WP_003727089.1#87|Listeria_monocytogenes_serotype_4b_str__02_1792	921	+	+	1	3681	4601	1033299	1034219	WP_003721490.1#87	NZ_CP007461.1	GCF_002213945.1
WP_003727089.1#87|Listeria_monocytogenes_serotype_4b_str__02_1792	723	+	+	3	4717	5439	1034335	1035057	WP_003724848.1#87	NZ_CP007461.1	GCF_002213945.1



WP_003727089.1#112|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	946593	947861	WP_003724841.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	351	+	+	5	-4075	-3725	947876	948226	WP_003727092.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	948238	949689	WP_003734298.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	1899	+	+	7	-2189	-291	949762	951660	WP_010958827.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	1572	+	+	21	1	1572	951952	953523	WP_003727089.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	1041	+	+	4	1694	2734	953645	954685	WP_003724846.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	840	+	+	2	2753	3592	954704	955543	WP_003724847.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	921	+	+	1	3681	4601	955632	956552	WP_003721490.1#112	NZ_LT985474.1	GCF_900275645.1
WP_003727089.1#112|Listeria_monocytogenes	723	+	+	3	4717	5439	956668	957390	WP_003724848.1#112	NZ_LT985474.1	GCF_900275645.1



WP_003727089.1#97|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	945018	946286	WP_003724841.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	351	+	+	5	-4075	-3725	946301	946651	WP_003727092.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	946663	948114	WP_003734298.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	1899	+	+	7	-2189	-291	948187	950085	WP_010958827.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	1572	+	+	21	1	1572	950377	951948	WP_003727089.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	1041	+	+	4	1694	2734	952070	953110	WP_003724846.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	840	+	+	2	2753	3592	953129	953968	WP_003724847.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	921	+	+	1	3681	4601	954057	954977	WP_003721490.1#97	NZ_CP033612.1	GCF_003722375.1
WP_003727089.1#97|Listeria_monocytogenes	723	+	+	3	4717	5439	955093	955815	WP_003724848.1#97	NZ_CP033612.1	GCF_003722375.1



WP_003727089.1#98|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	978879	980147	WP_003724841.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	351	+	+	5	-4075	-3725	980162	980512	WP_003727092.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	980524	981975	WP_003734298.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	1899	+	+	7	-2189	-291	982048	983946	WP_010958827.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	1572	+	+	21	1	1572	984238	985809	WP_003727089.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	1041	+	+	4	1694	2734	985931	986971	WP_003724846.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	840	+	+	2	2753	3592	986990	987829	WP_003724847.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	921	+	+	1	3681	4601	987918	988838	WP_003721490.1#98	NZ_CP019620.1	GCF_001999065.1
WP_003727089.1#98|Listeria_monocytogenes	723	+	+	3	4717	5439	988954	989676	WP_003724848.1#98	NZ_CP019620.1	GCF_001999065.1



WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	1269	+	+	8	-5358	-4090	360163	361431	WP_003724841.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	351	+	+	5	-4075	-3725	361446	361796	WP_003727092.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	1452	+	+	6	-3713	-2262	361808	363259	WP_003734298.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	1899	+	+	7	-2189	-291	363332	365230	WP_010958827.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	1572	+	+	21	1	1572	365522	367093	WP_003727089.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	1040	+	+	23	1694	2733	367215	368254	pseudogene_91.1*#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	840	+	+	2	2752	3591	368273	369112	WP_003724847.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	921	+	+	1	3680	4600	369201	370121	WP_003721490.1#91	NZ_CP007210.1	GCF_000568935.1
WP_003727089.1#91|Listeria_monocytogenes_WSLC1042	723	+	+	3	4716	5438	370237	370959	WP_003724848.1#91	NZ_CP007210.1	GCF_000568935.1



WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	1269	+	+	8	-5358	-4090	1024260	1025528	WP_003724841.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	351	+	+	5	-4075	-3725	1025543	1025893	WP_003727092.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	1452	+	+	6	-3713	-2262	1025905	1027356	WP_003734298.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	1899	+	+	7	-2189	-291	1027429	1029327	WP_010958827.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	1572	+	+	21	1	1572	1029619	1031190	WP_003727089.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	1041	+	+	4	1694	2734	1031312	1032352	WP_003724846.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	840	+	+	2	2753	3592	1032371	1033210	WP_003724847.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	921	+	+	1	3681	4601	1033299	1034219	WP_003721490.1#79	NZ_CP007459.1	GCF_002213885.1
WP_003727089.1#79|Listeria_monocytogenes_serotype_4b_str__02_1103	723	+	+	3	4717	5439	1034335	1035057	WP_003724848.1#79	NZ_CP007459.1	GCF_002213885.1



WP_003727089.1#111|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	950709	951977	WP_003724841.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	351	+	+	5	-4075	-3725	951992	952342	WP_003727092.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	952354	953805	WP_003734298.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	1899	+	+	7	-2189	-291	953878	955776	WP_010958827.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	1572	+	+	21	1	1572	956068	957639	WP_003727089.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	1041	+	+	4	1694	2734	957761	958801	WP_003724846.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	840	+	+	2	2753	3592	958820	959659	WP_003724847.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	921	+	+	1	3681	4601	959748	960668	WP_003721490.1#111	NZ_CP009897.1	GCF_000800335.1
WP_003727089.1#111|Listeria_monocytogenes	723	+	+	3	4717	5439	960784	961506	WP_003724848.1#111	NZ_CP009897.1	GCF_000800335.1



WP_003727089.1#95|Listeria_monocytogenes_L312	1269	+	+	8	-5358	-4090	951653	952921	WP_003724841.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	351	+	+	5	-4075	-3725	952936	953286	WP_003727092.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	1452	+	+	6	-3713	-2262	953298	954749	WP_014952548.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	1899	+	+	7	-2189	-291	954822	956720	WP_003734299.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	1572	+	+	21	1	1572	957012	958583	WP_003727089.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	1041	+	+	4	1694	2734	958705	959745	WP_003734301.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	840	+	+	2	2753	3592	959764	960603	WP_003724847.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	921	+	+	1	3681	4601	960692	961612	WP_003721490.1#95	NC_018642.1	GCF_000307085.1
WP_003727089.1#95|Listeria_monocytogenes_L312	723	+	+	3	4717	5439	961728	962450	WP_003724848.1#95	NC_018642.1	GCF_000307085.1



WP_003727089.1#82|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	697572	698840	WP_003724841.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	351	+	+	5	-4075	-3725	698855	699205	WP_003727092.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	699217	700668	WP_003734298.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	1899	+	+	7	-2189	-291	700741	702639	WP_010958827.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	1572	+	+	21	1	1572	702931	704502	WP_003727089.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	1041	+	+	4	1694	2734	704624	705664	WP_003724846.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	840	+	+	2	2753	3592	705683	706522	WP_003724847.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	921	+	+	1	3681	4601	706611	707531	WP_003721490.1#82	NZ_CP031674.1	GCF_003409075.1
WP_003727089.1#82|Listeria_monocytogenes	723	+	+	3	4717	5439	707647	708369	WP_003724848.1#82	NZ_CP031674.1	GCF_003409075.1



WP_003727089.1#103|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	1071123	1072391	WP_003724841.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	351	+	+	5	-4075	-3725	1072406	1072756	WP_003727092.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	1072768	1074219	WP_012681195.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	1899	+	+	7	-2189	-291	1074292	1076190	WP_003734299.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	1572	+	+	21	1	1572	1076482	1078053	WP_003727089.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	1041	+	+	4	1694	2734	1078175	1079215	WP_003734301.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	840	+	+	2	2753	3592	1079234	1080073	WP_003724847.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	921	+	+	1	3681	4601	1080162	1081082	WP_003721490.1#103	NZ_CP011004.1	GCF_000950775.1
WP_003727089.1#103|Listeria_monocytogenes	723	+	+	3	4717	5439	1081198	1081920	WP_003724848.1#103	NZ_CP011004.1	GCF_000950775.1



WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	1269	+	+	8	-5358	-4090	951897	953165	WP_003724841.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	351	+	+	5	-4075	-3725	953180	953530	WP_003727092.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	1452	+	+	6	-3713	-2262	953542	954993	WP_003734298.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	1899	+	+	7	-2189	-291	955066	956964	WP_010958827.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	1572	+	+	21	1	1572	957256	958827	WP_003727089.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	1041	+	+	4	1694	2734	958949	959989	WP_003724846.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	840	+	+	2	2753	3592	960008	960847	WP_003724847.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	921	+	+	1	3681	4601	960936	961856	WP_003721490.1#92	NC_018585.1	GCF_000307615.1
WP_003727089.1#92|Listeria_monocytogenes_SLCC2378	723	+	+	3	4717	5439	961972	962694	WP_003724848.1#92	NC_018585.1	GCF_000307615.1



WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	1269	+	+	8	-5358	-4090	984986	986254	WP_003724841.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	351	+	+	5	-4075	-3725	986269	986619	WP_003727092.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	1452	+	+	6	-3713	-2262	986631	988082	WP_003734298.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	1899	+	+	7	-2189	-291	988155	990053	WP_010958827.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	1572	+	+	21	1	1572	990345	991916	WP_003727089.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	1041	+	+	4	1694	2734	992038	993078	WP_003724846.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	840	+	+	2	2753	3592	993097	993936	WP_003724847.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	921	+	+	1	3681	4601	994025	994945	WP_003721490.1#86	NZ_CP006874.1	GCF_000513615.1
WP_003727089.1#86|Listeria_monocytogenes_serotype_4b_str__81_0861	723	+	+	3	4717	5439	995061	995783	WP_003724848.1#86	NZ_CP006874.1	GCF_000513615.1



WP_003727089.1#99|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	964257	965525	WP_003724841.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	351	+	+	5	-4075	-3725	965540	965890	WP_031643633.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	965902	967353	WP_003724843.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	1899	+	+	7	-2189	-291	967426	969324	WP_003724844.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	1572	+	+	21	1	1572	969616	971187	WP_003727089.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	1041	+	+	4	1694	2734	971309	972349	WP_003724846.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	840	+	+	2	2753	3592	972368	973207	WP_003724847.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	921	+	+	1	3681	4601	973296	974216	WP_003721490.1#99	NZ_CP016629.1	GCF_002220325.1
WP_003727089.1#99|Listeria_monocytogenes	723	+	+	3	4717	5439	974332	975054	WP_003724848.1#99	NZ_CP016629.1	GCF_002220325.1



WP_003727089.1#115|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	950455	951723	WP_003724841.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	351	+	+	5	-4075	-3725	951738	952088	WP_003727092.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	952100	953551	WP_070286882.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	1899	+	+	7	-2189	-291	953624	955522	WP_085078104.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	1572	+	+	21	1	1572	955814	957385	WP_003727089.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	1041	+	+	4	1694	2734	957507	958547	WP_070213759.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	840	+	+	2	2753	3592	958566	959405	WP_003724847.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	921	+	+	1	3681	4601	959494	960414	WP_003730910.1#115	NZ_CP020774.1	GCF_002101275.1
WP_003727089.1#115|Listeria_monocytogenes	723	+	+	3	4717	5439	960530	961252	WP_003724848.1#115	NZ_CP020774.1	GCF_002101275.1



WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	1269	+	+	8	-5358	-4090	985347	986615	WP_003724841.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	351	+	+	5	-4075	-3725	986630	986980	WP_003727092.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	1452	+	+	6	-3713	-2262	986992	988443	WP_003734298.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	1899	+	+	7	-2189	-291	988516	990414	WP_010958827.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	1572	+	+	21	1	1572	990706	992277	WP_003727089.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	1041	+	+	4	1694	2734	992399	993439	WP_003724846.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	840	+	+	2	2753	3592	993458	994297	WP_003724847.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	921	+	+	1	3681	4601	994386	995306	WP_003721490.1#85	NZ_CP007526.1	GCF_002214005.1
WP_003727089.1#85|Listeria_monocytogenes_serotype_4b_str__81_0592	723	+	+	3	4717	5439	995422	996144	WP_003724848.1#85	NZ_CP007526.1	GCF_002214005.1



WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	1269	+	+	8	-5358	-4090	981030	982298	WP_003724841.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	351	+	+	5	-4075	-3725	982313	982663	WP_003727092.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	1452	+	+	6	-3713	-2262	982675	984126	WP_003734298.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	1899	+	+	7	-2189	-291	984199	986097	WP_010958827.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	1572	+	+	21	1	1572	986389	987960	WP_003727089.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	1041	+	+	4	1694	2734	988082	989122	WP_003724846.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	840	+	+	2	2753	3592	989141	989980	WP_003724847.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	921	+	+	1	3681	4601	990069	990989	WP_003721490.1#76	NZ_CP007525.1	GCF_002213985.1
WP_003727089.1#76|Listeria_monocytogenes_serotype_4b_str__81_0558	723	+	+	3	4717	5439	991105	991827	WP_003724848.1#76	NZ_CP007525.1	GCF_002213985.1



WP_009928691.1#119|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	984405	985673	WP_003724841.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	351	+	+	5	-4075	-3725	985688	986038	WP_003727092.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	986050	987501	WP_023550396.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	1899	+	+	7	-2189	-291	987574	989472	WP_003724844.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	1572	+	+	21	1	1572	989764	991335	WP_009928691.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	1041	+	+	4	1694	2734	991457	992497	WP_003724846.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	840	+	+	2	2753	3592	992516	993355	WP_003724847.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	921	+	+	1	3681	4601	993444	994364	WP_003730910.1#119	NZ_CP014250.1	GCF_001548635.1
WP_009928691.1#119|Listeria_monocytogenes	723	+	+	3	4717	5439	994480	995202	WP_003724848.1#119	NZ_CP014250.1	GCF_001548635.1



WP_009928691.1#106|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	993168	994436	WP_003724841.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	351	+	+	5	-4075	-3725	994451	994801	WP_003727092.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	994813	996264	WP_023550396.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	1899	+	+	7	-2189	-291	996337	998235	WP_003724844.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	1572	+	+	21	1	1572	998527	1000098	WP_009928691.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	1041	+	+	4	1694	2734	1000220	1001260	WP_003724846.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	840	+	+	2	2753	3592	1001279	1002118	WP_003724847.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	921	+	+	1	3681	4601	1002207	1003127	WP_003730910.1#106	NZ_CP014252.1	GCF_001548585.1
WP_009928691.1#106|Listeria_monocytogenes	723	+	+	3	4717	5439	1003243	1003965	WP_003724848.1#106	NZ_CP014252.1	GCF_001548585.1



WP_009928691.1#113|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	407935	409203	WP_003724841.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	351	+	+	5	-4075	-3725	409218	409568	WP_003727092.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	409580	411031	WP_023550396.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	1899	+	+	7	-2189	-291	411104	413002	WP_003724844.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	1572	+	+	21	1	1572	413294	414865	WP_009928691.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	1041	+	+	4	1694	2734	414987	416027	WP_003724846.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	840	+	+	2	2753	3592	416046	416885	WP_003724847.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	921	+	+	1	3681	4601	416974	417894	WP_003730910.1#113	NZ_CP016213.1	GCF_001908335.1
WP_009928691.1#113|Listeria_monocytogenes	723	+	+	3	4717	5439	418010	418732	WP_003724848.1#113	NZ_CP016213.1	GCF_001908335.1



WP_009928691.1#122|Listeria_monocytogenes	1269	+	+	8	-5358	-4090	953974	955242	WP_003724841.1#122	NZ_CP019624.1	GCF_001999145.1
WP_009928691.1#122|Listeria_monocytogenes	351	+	+	5	-4075	-3725	955257	955607	WP_003727092.1#122	NZ_CP019624.1	GCF_001999145.1
WP_009928691.1#122|Listeria_monocytogenes	1452	+	+	6	-3713	-2262	955619	957070	WP_023550396.1#122	NZ_CP019624.1	GCF_001999145.1
WP_009928691.1#122|Listeria_monocytogenes	1899	+	+	7	-2189	-291	957143	959041	WP_003724844.1#122	NZ_CP019624.1	GCF_001999145.1
WP_009928691.1#122|Listeria_monocytogenes	1572	+	+	21	1	1572	959333	960904	WP_009928691.1#122	NZ_CP019624.1	GCF_001999145.1
WP_009928691.1#122|Listeria_monocytogenes	1041	+	+	4	1694	2734	961026	962066	WP_003724846.1#122	NZ_CP019624.1	GCF_001999145.1
WP_009928691.1#122|Listeria_monocytogenes	840	+	+	2	2753	3592	962085	962924	WP_003724847.1#122	NZ_CP019624.1	GCF_001999145.1
